id,timestamp,scale_value
0,2022-03-16 12:52:48.92,0
1,2022-03-16 12:52:48.924,0
2,2022-03-16 12:52:48.925,0
3,2022-03-16 12:52:48.925,0
4,2022-03-16 12:52:48.926,0
5,2022-03-16 12:52:48.927,0
6,2022-03-16 12:52:48.927,0
7,2022-03-16 12:52:48.927,0
8,2022-03-16 12:52:48.927,0
9,2022-03-16 12:52:48.927,0
10,2022-03-16 12:52:48.927,0
11,2022-03-16 12:52:48.927,0
12,2022-03-16 12:52:48.927,0
13,2022-03-16 12:52:48.927,0
14,2022-03-16 12:52:48.943,0
15,2022-03-16 12:52:48.943,0
16,2022-03-16 12:52:48.943,0
17,2022-03-16 12:52:48.943,0
18,2022-03-16 12:52:48.943,0
19,2022-03-16 12:52:48.943,0
20,2022-03-16 12:52:48.959,0
21,2022-03-16 12:52:48.959,0
22,2022-03-16 12:52:48.959,0
23,2022-03-16 12:52:48.969,0
24,2022-03-16 12:52:48.97,0
25,2022-03-16 12:52:48.971,0
26,2022-03-16 12:52:48.972,0
27,2022-03-16 12:52:48.974,0
28,2022-03-16 12:52:48.975,0
29,2022-03-16 12:52:48.976,0
30,2022-03-16 12:52:48.977,0
31,2022-03-16 12:52:48.978,0
32,2022-03-16 12:52:48.979,0
33,2022-03-16 12:52:48.981,0
34,2022-03-16 12:52:48.984,0
35,2022-03-16 12:52:48.987,0
36,2022-03-16 12:52:48.99,0
37,2022-03-16 12:52:48.993,0
38,2022-03-16 12:52:48.995,0
39,2022-03-16 12:52:48.997,0
40,2022-03-16 12:52:49.0,0
41,2022-03-16 12:52:49.002,0
42,2022-03-16 12:52:49.005,0
43,2022-03-16 12:52:49.008,0
44,2022-03-16 12:52:49.012,0
45,2022-03-16 12:52:49.013,0
46,2022-03-16 12:52:49.015,0
47,2022-03-16 12:52:49.016,0
48,2022-03-16 12:52:49.018,0
49,2022-03-16 12:52:49.019,0
50,2022-03-16 12:52:49.021,0
51,2022-03-16 12:52:49.022,0
52,2022-03-16 12:52:49.023,0
53,2022-03-16 12:52:49.024,0
54,2022-03-16 12:52:49.03,0
55,2022-03-16 12:52:49.033,0
56,2022-03-16 12:52:49.035,0
57,2022-03-16 12:52:49.038,0
58,2022-03-16 12:52:49.04,0
59,2022-03-16 12:52:49.043,0
60,2022-03-16 12:52:49.046,0
61,2022-03-16 12:52:49.046,0
62,2022-03-16 12:52:49.046,0
63,2022-03-16 12:52:49.046,0
64,2022-03-16 12:52:49.046,0
65,2022-03-16 12:52:49.046,0
66,2022-03-16 12:52:49.061,0
67,2022-03-16 12:52:49.061,0
68,2022-03-16 12:52:49.061,0
69,2022-03-16 12:52:49.061,0
70,2022-03-16 12:52:49.061,0
71,2022-03-16 12:52:49.061,0
72,2022-03-16 12:52:49.077,0
73,2022-03-16 12:52:49.077,0
74,2022-03-16 12:52:49.077,0
75,2022-03-16 12:52:49.077,0
76,2022-03-16 12:52:49.077,0
77,2022-03-16 12:52:49.077,0
78,2022-03-16 12:52:49.077,0
79,2022-03-16 12:52:49.077,0
80,2022-03-16 12:52:49.077,0
81,2022-03-16 12:52:49.092,0
82,2022-03-16 12:52:49.092,0
83,2022-03-16 12:52:49.092,0
84,2022-03-16 12:52:49.1,0
85,2022-03-16 12:52:49.103,0
86,2022-03-16 12:52:49.104,0
87,2022-03-16 12:52:49.106,0
88,2022-03-16 12:52:49.107,0
89,2022-03-16 12:52:49.109,0
90,2022-03-16 12:52:49.11,0
91,2022-03-16 12:52:49.112,0
92,2022-03-16 12:52:49.113,0
93,2022-03-16 12:52:49.115,0
94,2022-03-16 12:52:49.116,0
95,2022-03-16 12:52:49.118,0
96,2022-03-16 12:52:49.119,0
97,2022-03-16 12:52:49.12,0
98,2022-03-16 12:52:49.121,0
99,2022-03-16 12:52:49.123,0
100,2022-03-16 12:52:49.124,0
101,2022-03-16 12:52:49.124,0
102,2022-03-16 12:52:49.187,0
103,2022-03-16 12:52:49.189,0
104,2022-03-16 12:52:49.191,0
105,2022-03-16 12:52:49.193,0
106,2022-03-16 12:52:49.194,0
107,2022-03-16 12:52:49.196,0
108,2022-03-16 12:52:49.2,0
109,2022-03-16 12:52:49.202,0
110,2022-03-16 12:52:49.205,0
111,2022-03-16 12:52:49.207,0
112,2022-03-16 12:52:49.209,0
113,2022-03-16 12:52:49.21,0
114,2022-03-16 12:52:49.212,0
115,2022-03-16 12:52:49.214,0
116,2022-03-16 12:52:49.215,0
117,2022-03-16 12:52:49.216,0
118,2022-03-16 12:52:49.217,0
119,2022-03-16 12:52:49.219,0
120,2022-03-16 12:52:49.22,0
121,2022-03-16 12:52:49.221,0
122,2022-03-16 12:52:49.223,0
123,2022-03-16 12:52:49.225,0
124,2022-03-16 12:52:49.226,0
125,2022-03-16 12:52:49.231,0
126,2022-03-16 12:52:49.236,0
127,2022-03-16 12:52:49.24,0
128,2022-03-16 12:52:49.243,0
